;271227.8207907847;2;2;0;4.5;0.09435727619799568;0.7719834911134902;15;152734.06838268027;1;1;0;10;0.05511453944933516;1;2;137686.51258390094;1;0;1;0;0.09797103900386961;0.630777857774014;8;157257.28308659676;3;3;0;3.3333333333333335;0.10399431372162352;0.6231057540895493;12;160848.55027689593;3;3;0;3;0.10440683289864601;0.6328487686106826;3;112109.51968373926;1;1;0;3;0.08039534831677322;0.6745910935599371;14;178291.98994195883;3;2;0.3333333333333333;4.333333333333333;0.0289214407987394;0.6708337197751951;7;164176.0618529732;3;2;0.3333333333333333;4.666666666666667;0.05978779120353374;0.7353946784970151;18;184704.84734108153;3;3;0;3.3333333333333335;0.08852021776187013;1;0;136980.4157371292;2;2;0;3;0.054276061556725284;0.8102633887045234;7;174709.32479298604;4;2;0.5;4;0.028621546318048426;0.6781141474371393;8;161134.67454205605;3;3;0;5.666666666666667;0.0647021441220152;0.6835766571293609;8;170686.26003147906;3;2;0.36633333333333334;4.333333333333333;0.05013379319176155;1;0;161200.4325950791;2;0;1;0;0.11962106595911681;0.8091364024850921;6;199279.80668210343;3;3;0;8;0.05056154213204239;0.8972045953408136;7;174247.15854664744;2;1;0.5;1.5;0.047967389856891876;0.504463305162447;1;137960.44689590318;2;2;0;7;0.0440033883549648;0.7399197067967964;10;155201.19755238557;4;3;0.25;4;0.03727248035085128;0.8943801731811067;9;164769.00603354326;3;3;0;5.333333333333333;0.029474460854652995;0.7283172052028527;12;152804.5604302324;3;2;0.3333333333333333;1.6666666666666667;0.03474933458132309;0.8185495116908855;9
;271371.22079078475;2;2;0;5.5;0.09435727619799568;0.7719834911134902;15;152805.76838268028;1;1;0;11;0.05511453944933516;1;2;137688.63652181777;1;0;1.099;0;0.09797103900386961;0.630777857774014;8;157472.38308659676;3;3;0;4.333333333333333;0.10399431372162352;0.6231057540895493;12;161063.65027689593;3;3;0;4;0.10440683289864601;0.6328487686106826;3;112181.21968373925;1;1;0;4;0.08039534831677322;0.6745910935599371;14;178437.51387987568;3;2;0.36633333333333334;5;0.0289214407987394;0.6708337197751951;7;164321.58579089004;3;2;0.36633333333333334;5.333333333333333;0.05978779120353374;0.7353946784970151;18;184919.94734108154;3;3;0;4.333333333333333;0.08852021776187013;1;0;137123.8157371292;2;2;0;4;0.054276061556725284;0.8102633887045234;7;174856.9726688197;4;2;0.5495;4.5;0.028621546318048426;0.6781141474371393;8;161349.77454205605;3;3;0;6.666666666666667;0.0647021441220152;0.6835766571293609;8;170831.9558933954;3;2;0.3333333333333333;5;0.05013379319176155;1;0;161204.68047091278;2;0;1.099;0;0.11962106595911681;0.8091364024850921;6;199494.90668210344;3;3;0;9;0.05056154213204239;0.8972045953408136;7;174320.98248456427;2;1;0.5495;2;0.047967389856891876;0.504463305162447;1;138103.84689590317;2;2;0;8;0.0440033883549648;0.7399197067967964;10;155418.4214903024;4;3;0.27475;4.75;0.03727248035085128;0.8943801731811067;9;164984.10603354327;3;3;0;6.333333333333333;0.029474460854652995;0.7283172052028527;12;152950.08436814926;3;2;0.36633333333333334;2.3333333333333335;0.03474933458132309;0.8185495116908855;9
;271514.6207907848;2;2;0;6.5;0.09435727619799568;0.7719834911134902;15;152877.4683826803;1;1;0;12;0.05511453944933516;1;2;137690.93238373412;1;0;1;0;0.09797103900386961;0.630777857774014;8;157687.48308659677;3;3;0;5.333333333333333;0.10399431372162352;0.6231057540895493;12;161278.75027689594;3;3;0;5;0.10440683289864601;0.6328487686106826;3;112252.91968373925;1;1;0;5;0.08039534831677322;0.6745910935599371;14;178583.20974179203;3;2;0.3333333333333333;5.666666666666667;0.0289214407987394;0.6708337197751951;7;164467.28165280638;3;2;0.3333333333333333;6;0.05978779120353374;0.7353946784970151;18;185135.04734108155;3;3;0;5.333333333333333;0.08852021776187013;1;0;137267.21573712918;2;2;0;5;0.054276061556725284;0.8102633887045234;7;175004.96439265241;4;2;0.5;5;0.028621546318048426;0.6781141474371393;8;161564.87454205606;3;3;0;7.666666666666667;0.0647021441220152;0.6835766571293609;8;170977.47983131226;3;2;0.36633333333333334;5.666666666666667;0.05013379319176155;1;0;161209.27219474548;2;0;1;0;0.11962106595911681;0.8091364024850921;6;199710.00668210344;3;3;0;10;0.05056154213204239;0.8972045953408136;7;174394.97834648064;2;1;0.5;2.5;0.047967389856891876;0.504463305162447;1;138247.24689590317;2;2;0;9;0.0440033883549648;0.7399197067967964;10;155705.22149030239;4;4;0;5.75;0.03727248035085128;0.8943801731811067;9;165199.20603354328;3;3;0;7.333333333333333;0.029474460854652995;0.7283172052028527;12;153095.7802300656;3;2;0.3333333333333333;3;0.03474933458132309;0.8185495116908855;9
;271658.0207907848;2;2;0;7.5;0.09435727619799568;0.7719834911134902;15;152949.1683826803;1;1;0;13;0.05511453944933516;1;2;137693.05632165095;1;0;1.099;0;0.09797103900386961;0.630777857774014;8;157902.58308659677;3;3;0;6.333333333333333;0.10399431372162352;0.6231057540895493;12;161493.85027689594;3;3;0;6;0.10440683289864601;0.6328487686106826;3;112324.61968373925;1;1;0;6;0.08039534831677322;0.6745910935599371;14;178728.73367970888;3;2;0.36633333333333334;6.333333333333333;0.0289214407987394;0.6708337197751951;7;164612.80559072323;3;2;0.36633333333333334;6.666666666666667;0.05978779120353374;0.7353946784970151;18;185350.14734108155;3;3;0;6.333333333333333;0.08852021776187013;1;0;137410.61573712918;2;2;0;6;0.054276061556725284;0.8102633887045234;7;175152.6122684861;4;2;0.5495;5.5;0.028621546318048426;0.6781141474371393;8;161779.97454205606;3;3;0;8.666666666666666;0.0647021441220152;0.6835766571293609;8;171123.1756932286;3;2;0.3333333333333333;6.333333333333333;0.05013379319176155;1;0;161213.52007057916;2;0;1.099;0;0.11962106595911681;0.8091364024850921;6;199925.10668210345;3;3;0;11;0.05056154213204239;0.8972045953408136;7;174468.80228439748;2;1;0.5495;3;0.047967389856891876;0.504463305162447;1;138390.64689590316;2;2;0;10;0.0440033883549648;0.7399197067967964;10;155992.02149030237;4;4;0;6.75;0.03727248035085128;0.8943801731811067;9;165414.30603354328;3;3;0;8.333333333333334;0.029474460854652995;0.7283172052028527;12;153241.30416798245;3;2;0.36633333333333334;3.6666666666666665;0.03474933458132309;0.8185495116908855;9
;271801.4207907848;2;2;0;8.5;0.09435727619799568;0.7719834911134902;15;153020.86838268032;1;1;0;14;0.05511453944933516;1;2;137764.75632165096;1;1;0;1;0.09797103900386961;0.630777857774014;8;158117.68308659678;3;3;0;7.333333333333333;0.10399431372162352;0.6231057540895493;12;161708.95027689595;3;3;0;7;0.10440683289864601;0.6328487686106826;3;112396.31968373925;1;1;0;7;0.08039534831677322;0.6745910935599371;14;178874.42954162523;3;2;0.3333333333333333;7;0.0289214407987394;0.6708337197751951;7;164758.50145263958;3;2;0.3333333333333333;7.333333333333333;0.05978779120353374;0.7353946784970151;18;185565.24734108156;3;3;0;7.333333333333333;0.08852021776187013;1;0;137554.01573712917;2;2;0;7;0.054276061556725284;0.8102633887045234;7;175370.00813040245;4;3;0.25;6.25;0.028621546318048426;0.6781141474371393;8;161995.07454205607;3;3;0;9.666666666666666;0.0647021441220152;0.6835766571293609;8;171268.69963114546;3;2;0.36633333333333334;7;0.05013379319176155;1;0;161218.11179441187;2;0;1;0;0.11962106595911681;0.8091364024850921;6;200140.20668210345;3;3;0;12;0.05056154213204239;0.8972045953408136;7;174542.79814631384;2;1;0.5;3.5;0.047967389856891876;0.504463305162447;1;138534.04689590316;2;2;0;11;0.0440033883549648;0.7399197067967964;10;156278.82149030236;4;4;0;7.75;0.03727248035085128;0.8943801731811067;9;165629.4060335433;3;3;0;9.333333333333334;0.029474460854652995;0.7283172052028527;12;153387.0000298988;3;2;0.3333333333333333;4.333333333333333;0.03474933458132309;0.8185495116908855;9
;271944.82079078484;2;2;0;9.5;0.09435727619799568;0.7719834911134902;15;153092.56838268033;1;1;0;15;0.05511453944933516;1;2;137836.45632165097;1;1;0;2;0.09797103900386961;0.630777857774014;8;158332.78308659678;3;3;0;8.333333333333334;0.10399431372162352;0.6231057540895493;12;161924.05027689596;3;3;0;8;0.10440683289864601;0.6328487686106826;3;112468.01968373924;1;1;0;8;0.08039534831677322;0.6745910935599371;14;179089.52954162523;3;3;0;8;0.0289214407987394;0.6708337197751951;7;164904.02539055643;3;2;0.36633333333333334;8;0.05978779120353374;0.7353946784970151;18;185780.34734108156;3;3;0;8.333333333333334;0.08852021776187013;1;0;137697.41573712917;2;2;0;8;0.054276061556725284;0.8102633887045234;7;175587.23206831928;4;3;0.27475;7;0.028621546318048426;0.6781141474371393;8;162210.17454205608;3;3;0;10.666666666666666;0.0647021441220152;0.6835766571293609;8;171414.3954930618;3;2;0.3333333333333333;7.666666666666667;0.05013379319176155;1;0;161291.9357323287;2;1;0.5495;0.5;0.11962106595911681;0.8091364024850921;6;200355.30668210346;3;3;0;13;0.05056154213204239;0.8972045953408136;7;174616.62208423068;2;1;0.5495;4;0.047967389856891876;0.504463305162447;1;138677.44689590315;2;2;0;12;0.0440033883549648;0.7399197067967964;10;156565.62149030235;4;4;0;8.75;0.03727248035085128;0.8943801731811067;9;165844.5060335433;3;3;0;10.333333333333334;0.029474460854652995;0.7283172052028527;12;153530.4000298988;2;2;0;7.5;0.03474933458132309;0.8185495116908855;9
;272088.22079078486;2;2;0;10.5;0.09435727619799568;0.7719834911134902;15;153164.26838268034;1;1;0;16;0.05511453944933516;1;2;137908.15632165098;1;1;0;3;0.09797103900386961;0.630777857774014;8;158547.8830865968;3;3;0;9.333333333333334;0.10399431372162352;0.6231057540895493;12;162139.15027689596;3;3;0;9;0.10440683289864601;0.6328487686106826;3;112539.71968373924;1;1;0;9;0.08039534831677322;0.6745910935599371;14;179304.62954162524;3;3;0;9;0.0289214407987394;0.6708337197751951;7;165049.72125247278;3;2;0.3333333333333333;8.666666666666666;0.05978779120353374;0.7353946784970151;18;185995.44734108157;3;3;0;9.333333333333334;0.08852021776187013;1;0;137840.81573712916;2;2;0;9;0.054276061556725284;0.8102633887045234;7;175804.62793023564;4;3;0.25;7.75;0.028621546318048426;0.6781141474371393;8;162425.27454205608;3;3;0;11.666666666666666;0.0647021441220152;0.6835766571293609;8;171559.91943097865;3;2;0.36633333333333334;8.333333333333334;0.05013379319176155;1;0;161365.93159424508;2;1;0.5;1;0.11962106595911681;0.8091364024850921;6;200570.40668210346;3;3;0;14;0.05056154213204239;0.8972045953408136;7;174690.61794614705;2;1;0.5;4.5;0.047967389856891876;0.504463305162447;1;138820.84689590315;2;2;0;13;0.0440033883549648;0.7399197067967964;10;156852.42149030234;4;4;0;9.75;0.03727248035085128;0.8943801731811067;9;166059.6060335433;3;3;0;11.333333333333334;0.029474460854652995;0.7283172052028527;12;153673.8000298988;2;2;0;8.5;0.03474933458132309;0.8185495116908855;9
;272231.6207907849;2;2;0;11.5;0.09435727619799568;0.7719834911134902;15;153235.96838268035;1;1;0;17;0.05511453944933516;1;2;137979.856321651;1;1;0;4;0.09797103900386961;0.630777857774014;8;158762.9830865968;3;3;0;10.333333333333334;0.10399431372162352;0.6231057540895493;12;162354.25027689597;3;3;0;10;0.10440683289864601;0.6328487686106826;3;112611.41968373924;1;1;0;10;0.08039534831677322;0.6745910935599371;14;179519.72954162525;3;3;0;10;0.0289214407987394;0.6708337197751951;7;165195.24519038963;3;2;0.36633333333333334;9.333333333333334;0.05978779120353374;0.7353946784970151;18;186210.54734108158;3;3;0;10.333333333333334;0.08852021776187013;1;0;137984.21573712915;2;2;0;10;0.054276061556725284;0.8102633887045234;7;176021.85186815247;4;3;0.27475;8.5;0.028621546318048426;0.6781141474371393;8;162640.3745420561;3;3;0;12.666666666666666;0.0647021441220152;0.6835766571293609;8;171705.615292895;3;2;0.3333333333333333;9;0.05013379319176155;1;0;161439.75553216191;2;1;0.5495;1.5;0.11962106595911681;0.8091364024850921;6;200785.50668210347;3;3;0;15;0.05056154213204239;0.8972045953408136;7;174764.44188406388;2;1;0.5495;5;0.047967389856891876;0.504463305162447;1;138964.24689590314;2;2;0;14;0.0440033883549648;0.7399197067967964;10;157139.22149030233;4;4;0;10.75;0.03727248035085128;0.8943801731811067;9;166274.7060335433;3;3;0;12.333333333333334;0.029474460854652995;0.7283172052028527;12;153817.20002989878;2;2;0;9.5;0.03474933458132309;0.8185495116908855;9
;272263.96906305396;2;0;0.099;0;0.09435727619799568;0.7719834911134902;15;153252.1425188149;1;0;0.099;0;0.05511453944933516;1;2;137996.03045778553;1;0;0.099;0;0.09797103900386961;0.630777857774014;8;158811.50549500043;3;0;0.09900000000000002;0;0.10399431372162352;0.6231057540895493;12;162402.7726852996;3;0;0.09900000000000002;0;0.10440683289864601;0.6328487686106826;3;112627.59381987377;1;0;0.099;0;0.08039534831677322;0.6745910935599371;14;179568.25195002888;3;0;0.09900000000000002;0;0.0289214407987394;0.6708337197751951;7;165299.2934626587;3;1;0.066;0.3333333333333333;0.05978779120353374;0.7353946784970151;18;186259.0697494852;3;0;0.09900000000000002;0;0.08852021776187013;1;0;138016.56400939822;2;0;0.099;0;0.054276061556725284;0.8102633887045234;7;176072.67013847246;4;0;0.32425000000000004;0;0.028621546318048426;0.6781141474371393;8;162688.89695045972;3;0;0.09900000000000002;0;0.0647021441220152;0.6835766571293609;8;171740.08750308093;3;0;0.4323333333333333;0;0.05013379319176155;1;0;161458.2255302128;2;0;0.5495;0;0.11962106595911681;0.8091364024850921;6;200834.0290905071;3;0;0.09900000000000002;0;0.05056154213204239;0.8972045953408136;7;174782.91188211477;2;0;0.5495;0;0.047967389856891876;0.504463305162447;1;139052.12103203768;2;1;0.0495;6;0.0440033883549648;0.7399197067967964;10;157203.9180348405;4;0;0.099;0;0.03727248035085128;0.8943801731811067;9;166323.22844194694;3;0;0.09900000000000002;0;0.029474460854652995;0.7283172052028527;12;153849.54830216785;2;0;0.099;0;0.03474933458132309;0.8185495116908855;9
;272282.4546206045;2;0;0.198;0;0.09435727619799568;0.7719834911134902;15;153261.38529759017;1;0;0.198;0;0.05511453944933516;1;2;138005.2732365608;1;0;0.198;0;0.09797103900386961;0.630777857774014;8;158839.23383132627;3;0;0.19800000000000004;0;0.10399431372162352;0.6231057540895493;12;162430.50102162544;3;0;0.19800000000000004;0;0.10440683289864601;0.6328487686106826;3;112636.83659864905;1;0;0.198;0;0.08039534831677322;0.6745910935599371;14;179595.98028635472;3;0;0.19800000000000004;0;0.0289214407987394;0.6708337197751951;7;165389.47902020926;3;1;0.132;0.6666666666666666;0.05978779120353374;0.7353946784970151;18;186286.79808581105;3;0;0.19800000000000004;0;0.08852021776187013;1;0;138035.0495669488;2;0;0.198;0;0.054276061556725284;0.8102633887045234;7;176102.52241271513;4;0;0.42324999999999996;0;0.028621546318048426;0.6781141474371393;8;162716.62528678557;3;0;0.19800000000000004;0;0.0647021441220152;0.6835766571293609;8;171760.86892254784;3;0;0.4653333333333333;0;0.05013379319176155;1;0;161469.5922469049;2;0;0.6485;0;0.11962106595911681;0.8091364024850921;6;200861.75742683295;3;0;0.19800000000000004;0;0.05056154213204239;0.8972045953408136;7;174794.27859880688;2;0;0.6485;0;0.047967389856891876;0.504463305162447;1;139077.5379469475;2;0;0.14850000000000002;0;0.0440033883549648;0.7399197067967964;10;157240.88914994162;4;0;0.198;0;0.03727248035085128;0.8943801731811067;9;166350.95677827278;3;0;0.19800000000000004;0;0.029474460854652995;0.7283172052028527;12;153868.03385971842;2;0;0.198;0;0.03474933458132309;0.8185495116908855;9
;272295.5170284142;2;0;0.29700000000000004;0;0.09435727619799568;0.7719834911134902;15;153267.916501495;1;0;0.29700000000000004;0;0.05511453944933516;1;2;138011.80444046564;1;0;0.29700000000000004;0;0.09797103900386961;0.630777857774014;8;158858.82744304076;3;0;0.29700000000000004;0;0.10399431372162352;0.6231057540895493;12;162450.09463333993;3;0;0.29700000000000004;0;0.10440683289864601;0.6328487686106826;3;112643.36780255388;1;0;0.29700000000000004;0;0.08039534831677322;0.6745910935599371;14;179615.5738980692;3;0;0.29700000000000004;0;0.0289214407987394;0.6708337197751951;7;165474.2414280189;3;1;0.19800000000000004;1;0.05978779120353374;0.7353946784970151;18;186306.39169752554;3;0;0.29700000000000004;0;0.08852021776187013;1;0;138048.11197475845;2;0;0.29700000000000004;0;0.054276061556725284;0.8102633887045234;7;176124.41188634597;4;0;0.4727500000000001;0;0.028621546318048426;0.6781141474371393;8;162736.21889850005;3;0;0.29700000000000004;0;0.0647021441220152;0.6835766571293609;8;171845.6313303575;3;1;0.19800000000000004;0.3333333333333333;0.05013379319176155;1;0;161478.4193127261;2;0;0.6485000000000001;0;0.11962106595911681;0.8091364024850921;6;200881.35103854744;3;0;0.29700000000000004;0;0.05056154213204239;0.8972045953408136;7;174803.10566462806;2;0;0.6485000000000001;0;0.047967389856891876;0.504463305162447;1;139093.3119296276;2;0;0.24750000000000005;0;0.0440033883549648;0.7399197067967964;10;157267.0139655609;4;0;0.29700000000000004;0;0.03727248035085128;0.8943801731811067;9;166370.55038998727;3;0;0.29700000000000004;0;0.029474460854652995;0.7283172052028527;12;153881.09626752808;2;0;0.29700000000000004;0;0.03474933458132309;0.8185495116908855;9
;272305.68756161205;2;0;0.396;0;0.09435727619799568;0.7719834911134902;15;153273.00176809393;1;0;0.396;0;0.05511453944933516;1;2;138016.88970706458;1;0;0.396;0;0.09797103900386961;0.630777857774014;8;158874.08324283757;3;0;0.3960000000000001;0;0.10399431372162352;0.6231057540895493;12;162465.35043313674;3;0;0.3960000000000001;0;0.10440683289864601;0.6328487686106826;3;112648.45306915282;1;0;0.396;0;0.08039534831677322;0.6745910935599371;14;179630.82969786602;3;0;0.3960000000000001;0;0.0289214407987394;0.6708337197751951;7;165556.11196121675;3;1;0.264;1.3333333333333333;0.05978779120353374;0.7353946784970151;18;186321.64749732235;3;0;0.3960000000000001;0;0.08852021776187013;1;0;138058.28250795632;2;0;0.396;0;0.054276061556725284;0.8102633887045234;7;176141.7916240596;4;0;0.57175;0;0.028621546318048426;0.6781141474371393;8;162751.47469829686;3;0;0.3960000000000001;0;0.0647021441220152;0.6835766571293609;8;171927.50186355534;3;1;0.264;0.6666666666666666;0.05013379319176155;1;0;161485.62851724186;2;0;0.7475;0;0.11962106595911681;0.8091364024850921;6;200896.60683834425;3;0;0.3960000000000001;0;0.05056154213204239;0.8972045953408136;7;174810.31486914383;2;0;0.7475;0;0.047967389856891876;0.504463305162447;1;139104.92840013138;2;0;0.34650000000000003;0;0.0440033883549648;0.7399197067967964;10;157287.35503195663;4;0;0.396;0;0.03727248035085128;0.8943801731811067;9;166385.80618978408;3;0;0.3960000000000001;0;0.029474460854652995;0.7283172052028527;12;153891.26680072595;2;0;0.396;0;0.03474933458132309;0.8185495116908855;9
;272314.06070874445;2;0;0.495;0;0.09435727619799568;0.7719834911134902;15;153277.18834166013;1;0;0.495;0;0.05511453944933516;1;2;138021.07628063078;1;0;0.495;0;0.09797103900386961;0.630777857774014;8;158954.15638996995;3;1;0.33;0.3333333333333333;0.10399431372162352;0.6231057540895493;12;162477.91015383534;3;0;0.49499999999999994;0;0.10440683289864601;0.6328487686106826;3;112652.63964271902;1;0;0.495;0;0.08039534831677322;0.6745910935599371;14;179643.38941856462;3;0;0.49499999999999994;0;0.0289214407987394;0.6708337197751951;7;165636.18510834913;3;1;0.33;1.6666666666666667;0.05978779120353374;0.7353946784970151;18;186334.20721802095;3;0;0.49499999999999994;0;0.08852021776187013;1;0;138066.65565508872;2;0;0.495;0;0.054276061556725284;0.8102633887045234;7;176224.16063310835;4;1;0.49750000000000005;0.25;0.028621546318048426;0.6781141474371393;8;162764.03441899546;3;0;0.49499999999999994;0;0.0647021441220152;0.6835766571293609;8;172007.57501068772;3;1;0.33;1;0.05013379319176155;1;0;161492.1109527244;2;0;0.7475;0;0.11962106595911681;0.8091364024850921;6;200909.16655904285;3;0;0.49499999999999994;0;0.05056154213204239;0.8972045953408136;7;174814.50144271003;1;0;0.495;0;0.047967389856891876;0.504463305162447;1;139109.11497369758;1;0;0.495;0;0.0440033883549648;0.7399197067967964;10;157371.6147526552;4;1;0.37124999999999997;0.25;0.03727248035085128;0.8943801731811067;9;166398.36591048268;3;0;0.49499999999999994;0;0.029474460854652995;0.7283172052028527;12;153899.63994785835;2;0;0.495;0;0.03474933458132309;0.8185495116908855;9
;272321.20855327515;2;0;0.594;0;0.09435727619799568;0.7719834911134902;15;153280.76226392548;1;0;0.594;0;0.05511453944933516;1;2;138024.65020289613;1;0;0.594;0;0.09797103900386961;0.630777857774014;8;159033.00423450067;3;1;0.39599999999999996;0.6666666666666666;0.10399431372162352;0.6231057540895493;12;162488.6319206314;3;0;0.594;0;0.10440683289864601;0.6328487686106826;3;112656.21356498437;1;0;0.594;0;0.08039534831677322;0.6745910935599371;14;179654.11118536067;3;0;0.594;0;0.0289214407987394;0.6708337197751951;7;165715.03295287985;3;1;0.39599999999999996;2;0.05978779120353374;0.7353946784970151;18;186344.928984817;3;0;0.594;0;0.08852021776187013;1;0;138073.80349961942;2;0;0.594;0;0.054276061556725284;0.8102633887045234;7;176305.13241555588;4;1;0.57175;0.5;0.028621546318048426;0.6781141474371393;8;162771.18226352616;2;0;0.594;0;0.0647021441220152;0.6835766571293609;8;172086.42285521844;3;1;0.39599999999999996;1.3333333333333333;0.05013379319176155;1;0;161497.8088129066;2;0;0.8465;0;0.11962106595911681;0.8091364024850921;6;200919.8883258389;3;0;0.594;0;0.05056154213204239;0.8972045953408136;7;174818.07536497538;1;0;0.594;0;0.047967389856891876;0.504463305162447;1;139109.11497369758;0;0;0;0;0.0440033883549648;0.7399197067967964;10;157454.03651945127;4;1;0.4455;0.5;0.03727248035085128;0.8943801731811067;9;166409.08767727873;3;0;0.594;0;0.029474460854652995;0.7283172052028527;12;153906.78779238905;2;0;0.594;0;0.03474933458132309;0.8185495116908855;9
;272327.4676012058;2;0;0.693;0;0.09435727619799568;0.7719834911134902;15;153283.8917878908;1;0;0.693;0;0.05511453944933516;1;2;138027.77972686145;1;0;0.693;0;0.09797103900386961;0.630777857774014;8;159110.9632824313;3;1;0.46199999999999997;1;0.10399431372162352;0.6231057540895493;12;162498.02049252734;3;0;0.693;0;0.10440683289864601;0.6328487686106826;3;112659.34308894968;1;0;0.693;0;0.08039534831677322;0.6745910935599371;14;179663.49975725662;3;0;0.693;0;0.0289214407987394;0.6708337197751951;7;165792.99200081048;3;1;0.46199999999999997;2.3333333333333335;0.05978779120353374;0.7353946784970151;18;186354.31755671295;3;0;0.693;0;0.08852021776187013;1;0;138080.06254755004;2;0;0.693;0;0.054276061556725284;0.8102633887045234;7;176385.38732540287;4;1;0.5965;0.75;0.028621546318048426;0.6781141474371393;8;162777.4413114568;2;0;0.693;0;0.0647021441220152;0.6835766571293609;8;172164.38190314907;3;1;0.46199999999999997;1.6666666666666667;0.05013379319176155;1;0;161503.23419878827;2;0;0.8465;0;0.11962106595911681;0.8091364024850921;6;200929.27689773485;3;0;0.693;0;0.05056154213204239;0.8972045953408136;7;174821.2048889407;1;0;0.693;0;0.047967389856891876;0.504463305162447;1;;;;;;;;;157535.1250913472;4;1;0.5197499999999999;0.75;0.03727248035085128;0.8943801731811067;9;166418.47624917468;3;0;0.693;0;0.029474460854652995;0.7283172052028527;12;153913.04684031967;2;0;0.693;0;0.03474933458132309;0.8185495116908855;9
;272333.05251404963;2;0;0.7919999999999999;0;0.09435727619799568;0.7719834911134902;15;153286.68424431272;1;0;0.7919999999999999;0;0.05511453944933516;1;2;138030.57218328337;1;0;0.7919999999999999;0;0.09797103900386961;0.630777857774014;8;159188.2481952751;3;1;0.5279999999999999;1.3333333333333333;0.10399431372162352;0.6231057540895493;12;162506.39786179306;3;0;0.7919999999999999;0;0.10440683289864601;0.6328487686106826;3;112662.13554537158;1;0;0.7919999999999999;0;0.08039534831677322;0.6745910935599371;14;179671.87712652233;3;0;0.7919999999999999;0;0.0289214407987394;0.6708337197751951;7;165870.2769136543;3;1;0.5279999999999999;2.6666666666666665;0.05978779120353374;0.7353946784970151;18;186362.69492597866;3;0;0.7919999999999999;0;0.08852021776187013;1;0;138085.64746039384;2;0;0.7919999999999999;0;0.054276061556725284;0.8102633887045234;7;176464.7961761635;4;1;0.67075;1;0.028621546318048426;0.6781141474371393;8;162783.0262243006;2;0;0.7919999999999999;0;0.0647021441220152;0.6835766571293609;8;172241.66681599288;3;1;0.5279999999999999;2;0.05013379319176155;1;0;161508.150593127;2;0;0.9455;0;0.11962106595911681;0.8091364024850921;6;200937.65426700056;3;0;0.7919999999999999;0;0.05056154213204239;0.8972045953408136;7;174823.99734536262;1;0;0.7919999999999999;0;0.047967389856891876;0.504463305162447;1;;;;;;;;;157615.2024606129;4;1;0.594;1;0.03727248035085128;0.8943801731811067;9;166426.8536184404;3;0;0.7919999999999999;0;0.029474460854652995;0.7283172052028527;12;153918.63175316347;2;0;0.7919999999999999;0;0.03474933458132309;0.8185495116908855;9
;272338.10859812755;2;0;0.8909999999999999;0;0.09435727619799568;0.7719834911134902;15;153289.21228635169;1;0;0.8909999999999999;0;0.05511453944933516;1;2;138033.10022532233;1;0;0.8909999999999999;0;0.09797103900386961;0.630777857774014;8;159265.00427935302;3;1;0.594;1.6666666666666667;0.10399431372162352;0.6231057540895493;12;162513.9819879099;3;0;0.8909999999999999;0;0.10440683289864601;0.6328487686106826;3;112664.66358741053;1;0;0.8909999999999999;0;0.08039534831677322;0.6745910935599371;14;179679.4612526392;3;0;0.8909999999999999;0;0.0289214407987394;0.6708337197751951;7;165947.0329977322;3;1;0.594;3;0.05978779120353374;0.7353946784970151;18;186370.27905209552;3;0;0.8909999999999999;0;0.08852021776187013;1;0;138090.70354447173;2;0;0.8909999999999999;0;0.054276061556725284;0.8102633887045234;7;176543.84812215777;4;1;0.6955;1.25;0.028621546318048426;0.6781141474371393;8;162788.08230837848;2;0;0.8909999999999999;0;0.0647021441220152;0.6835766571293609;8;172318.4229000708;3;1;0.594;2.3333333333333335;0.05013379319176155;1;0;161512.97449708232;2;0;0.9455;0;0.11962106595911681;0.8091364024850921;6;200945.2383931174;3;0;0.8909999999999999;0;0.05056154213204239;0.8972045953408136;7;174826.52538740158;1;0;0.8909999999999999;0;0.047967389856891876;0.504463305162447;1;;;;;;;;;157694.48658672976;4;1;0.6682499999999999;1.25;0.03727248035085128;0.8943801731811067;9;166434.43774455725;3;0;0.8909999999999999;0;0.029474460854652995;0.7283172052028527;12;153923.68783724136;2;0;0.8909999999999999;0;0.03474933458132309;0.8185495116908855;9
